tn,yn,f(tn yn),y_n+1
5.1577,17.5544,7.3898e-305,17.5544
5.1578,17.5544,6.99529e-305,17.5544
5.1579,17.5544,6.62181e-305,17.5544
5.158,17.5544,6.26826e-305,17.5544
5.1581,17.5544,5.93357e-305,17.5544
5.1582,17.5544,5.61672e-305,17.5544
5.1583,17.5544,5.31678e-305,17.5544
5.1584,17.5544,5.03285e-305,17.5544
5.1585,17.5544,4.76406e-305,17.5544
5.1586,17.5544,4.50961e-305,17.5544
5.1587,17.5544,4.26873e-305,17.5544
5.1588,17.5544,4.04071e-305,17.5544
5.1589,17.5544,3.82486e-305,17.5544
5.159,17.5544,3.62053e-305,17.5544
5.1591,17.5544,3.4271e-305,17.5544
5.1592,17.5544,3.24399e-305,17.5544
5.1593,17.5544,3.07066e-305,17.5544
5.1594,17.5544,2.90658e-305,17.5544
5.1595,17.5544,2.75126e-305,17.5544
5.1596,17.5544,2.60423e-305,17.5544
5.1597,17.5544,2.46505e-305,17.5544
5.1598,17.5544,2.33331e-305,17.5544
5.1599,17.5544,2.20859e-305,17.5544
5.16,17.5544,2.09054e-305,17.5544
5.1601,17.5544,1.97879e-305,17.5544
5.1602,17.5544,1.873e-305,17.5544
5.1603,17.5544,1.77287e-305,17.5544
5.1604,17.5544,1.67808e-305,17.5544
5.1605,17.5544,1.58836e-305,17.5544
5.1606,17.5544,1.50343e-305,17.5544
5.1607,17.5544,1.42303e-305,17.5544
5.1608,17.5544,1.34694e-305,17.5544
5.1609,17.5544,1.2749e-305,17.5544
5.161,17.5544,1.20672e-305,17.5544
5.1611,17.5544,1.14217e-305,17.5544
5.1612,17.5544,1.08108e-305,17.5544
5.1613,17.5544,1.02325e-305,17.5544
5.1614,17.5544,9.68512e-306,17.5544
5.1615,17.5544,9.16699e-306,17.5544
5.1616,17.5544,8.67654e-306,17.5544
5.1617,17.5544,8.21231e-306,17.5544
5.1618,17.5544,7.77289e-306,17.5544
5.1619,17.5544,7.35697e-306,17.5544
5.162,17.5544,6.96327e-306,17.5544
5.1621,17.5544,6.59062e-306,17.5544
5.1622,17.5544,6.2379e-306,17.5544
5.1623,17.5544,5.90403e-306,17.5544
5.1624,17.5544,5.58802e-306,17.5544
5.1625,17.5544,5.2889e-306,17.5544
5.1626,17.5544,5.00578e-306,17.5544
5.1627,17.5544,4.7378e-306,17.5544
5.1628,17.5544,4.48415e-306,17.5544
5.1629,17.5544,4.24407e-306,17.5544
5.163,17.5544,4.01682e-306,17.5544
5.1631,17.5544,3.80174e-306,17.5544
5.1632,17.5544,3.59816e-306,17.5544
5.1633,17.5544,3.40547e-306,17.5544
5.1634,17.5544,3.22308e-306,17.5544
5.1635,17.5544,3.05046e-306,17.5544
5.1636,17.5544,2.88707e-306,17.5544
5.1637,17.5544,2.73243e-306,17.5544
5.1638,17.5544,2.58606e-306,17.5544
5.1639,17.5544,2.44752e-306,17.5544
5.164,17.5544,2.3164e-306,17.5544
5.1641,17.5544,2.19229e-306,17.5544
5.1642,17.5544,2.07483e-306,17.5544
5.1643,17.5544,1.96366e-306,17.5544
5.1644,17.5544,1.85843e-306,17.5544
5.1645,17.5544,1.75884e-306,17.5544
5.1646,17.5544,1.66458e-306,17.5544
5.1647,17.5544,1.57537e-306,17.5544
5.1648,17.5544,1.49093e-306,17.5544
5.1649,17.5544,1.41102e-306,17.5544
5.165,17.5544,1.33538e-306,17.5544
5.1651,17.5544,1.26379e-306,17.5544
5.1652,17.5544,1.19604e-306,17.5544
5.1653,17.5544,1.13192e-306,17.5544
5.1654,17.5544,1.07123e-306,17.5544
5.1655,17.5544,1.01379e-306,17.5544
5.1656,17.5544,9.5943e-307,17.5544
5.1657,17.5544,9.0798e-307,17.5544
5.1658,17.5544,8.59287e-307,17.5544
5.1659,17.5544,8.13202e-307,17.5544
5.166,17.5544,7.69587e-307,17.5544
5.1661,17.5544,7.28308e-307,17.5544
5.1662,17.5544,6.89241e-307,17.5544
5.1663,17.5544,6.52268e-307,17.5544
5.1664,17.5544,6.17276e-307,17.5544
5.1665,17.5544,5.8416e-307,17.5544
5.1666,17.5544,5.52818e-307,17.5544
5.1667,17.5544,5.23156e-307,17.5544
5.1668,17.5544,4.95084e-307,17.5544
5.1669,17.5544,4.68517e-307,17.5544
5.167,17.5544,4.43375e-307,17.5544
5.1671,17.5544,4.1958e-307,17.5544
5.1672,17.5544,3.97061e-307,17.5544
5.1673,17.5544,3.75749e-307,17.5544
5.1674,17.5544,3.5558e-307,17.5544
5.1675,17.5544,3.36493e-307,17.5544
5.1676,17.5544,3.18429e-307,17.5544
5.1677,17.5544,3.01334e-307,17.5544
5.1678,17.5544,2.85155e-307,17.5544
5.1679,17.5544,2.69845e-307,17.5544
5.168,17.5544,2.55355e-307,17.5544
5.1681,17.5544,2.41643e-307,17.5544
5.1682,17.5544,2.28667e-307,17.5544
5.1683,17.5544,2.16387e-307,17.5544
5.1684,17.5544,2.04765e-307,17.5544
5.1685,17.5544,1.93767e-307,17.5544
5.1686,17.5544,1.83359e-307,17.5544
5.1687,17.5544,1.7351e-307,17.5544
5.1688,17.5544,1.64189e-307,17.5544
5.1689,17.5544,1.55368e-307,17.5544
5.169,17.5544,1.47021e-307,17.5544
5.1691,17.5544,1.39122e-307,17.5544
5.1692,17.5544,1.31647e-307,17.5544
5.1693,17.5544,1.24573e-307,17.5544
5.1694,17.5544,1.17879e-307,17.5544
5.1695,17.5544,1.11544e-307,17.5544
5.1696,17.5544,1.05549e-307,17.5544
5.1697,17.5544,9.98762e-308,17.5544
5.1698,17.5544,9.45079e-308,17.5544
5.1699,17.5544,8.94278e-308,17.5544
5.17,17.5544,8.46206e-308,17.5544
5.1701,17.5544,8.00715e-308,17.5544
5.1702,17.5544,7.57667e-308,17.5544
5.1703,17.5544,7.16931e-308,17.5544
5.1704,17.5544,6.78384e-308,17.5544
5.1705,17.5544,6.41906e-308,17.5544
5.1706,17.5544,6.07389e-308,17.5544
5.1707,17.5544,5.74725e-308,17.5544
5.1708,17.5544,5.43816e-308,17.5544
5.1709,17.5544,5.14568e-308,17.5544
5.171,17.5544,4.86892e-308,17.5544
5.1711,17.5544,4.60702e-308,17.5544
5.1712,17.5544,4.3592e-308,17.5544
5.1713,17.5544,4.1247e-308,17.5544
5.1714,17.5544,3.9028e-308,17.5544
5.1715,17.5544,3.69282e-308,17.5544
5.1716,17.5544,3.49413e-308,17.5544
5.1717,17.5544,3.30612e-308,17.5544
5.1718,17.5544,3.12822e-308,17.5544
5.1719,17.5544,2.95988e-308,17.5544
5.172,17.5544,2.80059e-308,17.5544
5.1721,17.5544,2.64986e-308,17.5544
5.1722,17.5544,2.50724e-308,17.5544
5.1723,17.5544,2.37229e-308,17.5544
5.1724,17.5544,2.24459e-308,17.5544
5.1725,17.5544,2.12376e-308,17.5544
5.1726,17.5544,2.00943e-308,17.5544
5.1727,17.5544,1.90125e-308,17.5544
5.1728,17.5544,1.79888e-308,17.5544
5.1729,17.5544,1.70202e-308,17.5544
5.173,17.5544,1.61038e-308,17.5544
5.1731,17.5544,1.52366e-308,17.5544
5.1732,17.5544,1.4416e-308,17.5544
5.1733,17.5544,1.36397e-308,17.5544
5.1734,17.5544,1.2905e-308,17.5544
5.1735,17.5544,1.22099e-308,17.5544
5.1736,17.5544,1.15523e-308,17.5544
5.1737,17.5544,1.093e-308,17.5544
5.1738,17.5544,1.03412e-308,17.5544
5.1739,17.5544,9.78403e-309,17.5544
5.174,17.5544,9.2569e-309,17.5544
5.1741,17.5544,8.75813e-309,17.5544
5.1742,17.5544,8.28622e-309,17.5544
5.1743,17.5544,7.8397e-309,17.5544
5.1744,17.5544,7.41723e-309,17.5544
5.1745,17.5544,7.0175e-309,17.5544
5.1746,17.5544,6.63929e-309,17.5544
5.1747,17.5544,6.28144e-309,17.5544
5.1748,17.5544,5.94286e-309,17.5544
5.1749,17.5544,5.62251e-309,17.5544
5.175,17.5544,5.31942e-309,17.5544
5.1751,17.5544,5.03265e-309,17.5544
5.1752,17.5544,4.76132e-309,17.5544
5.1753,17.5544,4.5046e-309,17.5544
5.1754,17.5544,4.26172e-309,17.5544
5.1755,17.5544,4.03191e-309,17.5544
5.1756,17.5544,3.81449e-309,17.5544
5.1757,17.5544,3.60878e-309,17.5544
5.1758,17.5544,3.41415e-309,17.5544
5.1759,17.5544,3.23001e-309,17.5544
5.176,17.5544,3.05579e-309,17.5544
5.1761,17.5544,2.89096e-309,17.5544
5.1762,17.5544,2.73501e-309,17.5544
5.1763,17.5544,2.58746e-309,17.5544
5.1764,17.5544,2.44787e-309,17.5544
5.1765,17.5544,2.3158e-309,17.5544
5.1766,17.5544,2.19085e-309,17.5544
5.1767,17.5544,2.07263e-309,17.5544
5.1768,17.5544,1.96078e-309,17.5544
5.1769,17.5544,1.85497e-309,17.5544
5.177,17.5544,1.75486e-309,17.5544
5.1771,17.5544,1.66015e-309,17.5544
5.1772,17.5544,1.57054e-309,17.5544
5.1773,17.5544,1.48577e-309,17.5544
5.1774,17.5544,1.40557e-309,17.5544
5.1775,17.5544,1.32969e-309,17.5544
5.1776,17.5544,1.2579e-309,17.5544
5.1777,17.5544,1.18999e-309,17.5544
5.1778,17.5544,1.12574e-309,17.5544
5.1779,17.5544,1.06495e-309,17.5544
5.178,17.5544,1.00745e-309,17.5544
5.1781,17.5544,9.53044e-310,17.5544
5.1782,17.5544,9.01575e-310,17.5544
5.1783,17.5544,8.52882e-310,17.5544
5.1784,17.5544,8.06817e-310,17.5544
5.1785,17.5544,7.63238e-310,17.5544
5.1786,17.5544,7.2201e-310,17.5544
5.1787,17.5544,6.83007e-310,17.5544
5.1788,17.5544,6.46109e-310,17.5544
5.1789,17.5544,6.11202e-310,17.5544
5.179,17.5544,5.78179e-310,17.5544
5.1791,17.5544,5.46939e-310,17.5544
5.1792,17.5544,5.17385e-310,17.5544
5.1793,17.5544,4.89426e-310,17.5544
5.1794,17.5544,4.62977e-310,17.5544
5.1795,17.5544,4.37956e-310,17.5544
5.1796,17.5544,4.14285e-310,17.5544
5.1797,17.5544,3.91893e-310,17.5544
5.1798,17.5544,3.7071e-310,17.5544
5.1799,17.5544,3.5067e-310,17.5544
5.18,17.5544,3.31713e-310,17.5544
5.1801,17.5544,3.1378e-310,17.5544
5.1802,17.5544,2.96815e-310,17.5544
5.1803,17.5544,2.80767e-310,17.5544
5.1804,17.5544,2.65585e-310,17.5544
5.1805,17.5544,2.51224e-310,17.5544
5.1806,17.5544,2.37638e-310,17.5544
5.1807,17.5544,2.24786e-310,17.5544
5.1808,17.5544,2.12629e-310,17.5544
5.1809,17.5544,2.01128e-310,17.5544
5.181,17.5544,1.90249e-310,17.5544
5.1811,17.5544,1.79958e-310,17.5544
5.1812,17.5544,1.70223e-310,17.5544
5.1813,17.5544,1.61014e-310,17.5544
5.1814,17.5544,1.52303e-310,17.5544
5.1815,17.5544,1.44062e-310,17.5544
5.1816,17.5544,1.36267e-310,17.5544
5.1817,17.5544,1.28894e-310,17.5544
5.1818,17.5544,1.21919e-310,17.5544
5.1819,17.5544,1.15321e-310,17.5544
5.182,17.5544,1.0908e-310,17.5544
5.1821,17.5544,1.03176e-310,17.5544
5.1822,17.5544,9.75912e-311,17.5544
5.1823,17.5544,9.23086e-311,17.5544
5.1824,17.5544,8.73117e-311,17.5544
5.1825,17.5544,8.2585e-311,17.5544
5.1826,17.5544,7.81139e-311,17.5544
5.1827,17.5544,7.38847e-311,17.5544
5.1828,17.5544,6.98842e-311,17.5544
5.1829,17.5544,6.61001e-311,17.5544
5.183,17.5544,6.25207e-311,17.5544
5.1831,17.5544,5.9135e-311,17.5544
5.1832,17.5544,5.59324e-311,17.5544
5.1833,17.5544,5.29031e-311,17.5544
5.1834,17.5544,5.00377e-311,17.5544
5.1835,17.5544,4.73273e-311,17.5544
5.1836,17.5544,4.47636e-311,17.5544
5.1837,17.5544,4.23387e-311,17.5544
5.1838,17.5544,4.00449e-311,17.5544
5.1839,17.5544,3.78754e-311,17.5544
5.184,17.5544,3.58232e-311,17.5544
5.1841,17.5544,3.38821e-311,17.5544
5.1842,17.5544,3.20461e-311,17.5544
5.1843,17.5544,3.03095e-311,17.5544
5.1844,17.5544,2.86669e-311,17.5544
5.1845,17.5544,2.71133e-311,17.5544
5.1846,17.5544,2.56437e-311,17.5544
5.1847,17.5544,2.42538e-311,17.5544
5.1848,17.5544,2.29391e-311,17.5544
5.1849,17.5544,2.16956e-311,17.5544
5.185,17.5544,2.05194e-311,17.5544
5.1851,17.5544,1.94069e-311,17.5544
5.1852,17.5544,1.83547e-311,17.5544
5.1853,17.5544,1.73595e-311,17.5544
5.1854,17.5544,1.64182e-311,17.5544
5.1855,17.5544,1.55279e-311,17.5544
5.1856,17.5544,1.46858e-311,17.5544
5.1857,17.5544,1.38893e-311,17.5544
5.1858,17.5544,1.3136e-311,17.5544
5.1859,17.5544,1.24235e-311,17.5544
5.186,17.5544,1.17497e-311,17.5544
5.1861,17.5544,1.11123e-311,17.5544
5.1862,17.5544,1.05095e-311,17.5544
5.1863,17.5544,9.9393e-312,17.5544
5.1864,17.5544,9.40005e-312,17.5544
5.1865,17.5544,8.89002e-312,17.5544
5.1866,17.5544,8.40764e-312,17.5544
5.1867,17.5544,7.95141e-312,17.5544
5.1868,17.5544,7.51991e-312,17.5544
5.1869,17.5544,7.1118e-312,17.5544
5.187,17.5544,6.72582e-312,17.5544
5.1871,17.5544,6.36077e-312,17.5544
5.1872,17.5544,6.01551e-312,17.5544
5.1873,17.5544,5.68897e-312,17.5544
5.1874,17.5544,5.38015e-312,17.5544
5.1875,17.5544,5.08807e-312,17.5544
5.1876,17.5544,4.81183e-312,17.5544
5.1877,17.5544,4.55057e-312,17.5544
5.1878,17.5544,4.30349e-312,17.5544
5.1879,17.5544,4.0698e-312,17.5544
5.188,17.5544,3.8488e-312,17.5544
5.1881,17.5544,3.63978e-312,17.5544
5.1882,17.5544,3.44211e-312,17.5544
5.1883,17.5544,3.25516e-312,17.5544
5.1884,17.5544,3.07835e-312,17.5544
5.1885,17.5544,2.91114e-312,17.5544
5.1886,17.5544,2.753e-312,17.5544
5.1887,17.5544,2.60344e-312,17.5544
5.1888,17.5544,2.462e-312,17.5544
5.1889,17.5544,2.32824e-312,17.5544
5.189,17.5544,2.20173e-312,17.5544
5.1891,17.5544,2.0821e-312,17.5544
5.1892,17.5544,1.96895e-312,17.5544
5.1893,17.5544,1.86196e-312,17.5544
5.1894,17.5544,1.76076e-312,17.5544
5.1895,17.5544,1.66507e-312,17.5544
5.1896,17.5544,1.57457e-312,17.5544
5.1897,17.5544,1.48898e-312,17.5544
5.1898,17.5544,1.40804e-312,17.5544
5.1899,17.5544,1.3315e-312,17.5544
5.19,17.5544,1.25911e-312,17.5544
5.1901,17.5544,1.19066e-312,17.5544
5.1902,17.5544,1.12592e-312,17.5544
5.1903,17.5544,1.0647e-312,17.5544
5.1904,17.5544,1.0068e-312,17.5544
5.1905,17.5544,9.52053e-313,17.5544
5.1906,17.5544,9.00277e-313,17.5544
5.1907,17.5544,8.51314e-313,17.5544
5.1908,17.5544,8.05012e-313,17.5544
5.1909,17.5544,7.61225e-313,17.5544
5.191,17.5544,7.19818e-313,17.5544
5.1911,17.5544,6.80661e-313,17.5544
5.1912,17.5544,6.43632e-313,17.5544
5.1913,17.5544,6.08616e-313,17.5544
5.1914,17.5544,5.75502e-313,17.5544
5.1915,17.5544,5.44189e-313,17.5544
5.1916,17.5544,5.14577e-313,17.5544
5.1917,17.5544,4.86576e-313,17.5544
5.1918,17.5544,4.60096e-313,17.5544
5.1919,17.5544,4.35057e-313,17.5544
5.192,17.5544,4.11378e-313,17.5544
5.1921,17.5544,3.88987e-313,17.5544
5.1922,17.5544,3.67814e-313,17.5544
5.1923,17.5544,3.47792e-313,17.5544
5.1924,17.5544,3.28859e-313,17.5544
5.1925,17.5544,3.10955e-313,17.5544
5.1926,17.5544,2.94025e-313,17.5544
5.1927,17.5544,2.78016e-313,17.5544
5.1928,17.5544,2.62878e-313,17.5544
5.1929,17.5544,2.48564e-313,17.5544
5.193,17.5544,2.35028e-313,17.5544
5.1931,17.5544,2.22228e-313,17.5544
5.1932,17.5544,2.10125e-313,17.5544
5.1933,17.5544,1.9868e-313,17.5544
5.1934,17.5544,1.87859e-313,17.5544
5.1935,17.5544,1.77626e-313,17.5544
5.1936,17.5544,1.67949e-313,17.5544
5.1937,17.5544,1.588e-313,17.5544
5.1938,17.5544,1.50148e-313,17.5544
5.1939,17.5544,1.41968e-313,17.5544
5.194,17.5544,1.34232e-313,17.5544
5.1941,17.5544,1.26918e-313,17.5544
5.1942,17.5544,1.20002e-313,17.5544
5.1943,17.5544,1.13462e-313,17.5544
5.1944,17.5544,1.07278e-313,17.5544
5.1945,17.5544,1.01431e-313,17.5544
5.1946,17.5544,9.59028e-314,17.5544
5.1947,17.5544,9.06753e-314,17.5544
5.1948,17.5544,8.57324e-314,17.5544
5.1949,17.5544,8.10587e-314,17.5544
5.195,17.5544,7.66396e-314,17.5544
5.1951,17.5544,7.24611e-314,17.5544
5.1952,17.5544,6.85103e-314,17.5544
5.1953,17.5544,6.47746e-314,17.5544
5.1954,17.5544,6.12424e-314,17.5544
5.1955,17.5544,5.79027e-314,17.5544
5.1956,17.5544,5.47449e-314,17.5544
5.1957,17.5544,5.17592e-314,17.5544
5.1958,17.5544,4.89361e-314,17.5544
5.1959,17.5544,4.62669e-314,17.5544
5.196,17.5544,4.37431e-314,17.5544
5.1961,17.5544,4.13568e-314,17.5544
5.1962,17.5544,3.91006e-314,17.5544
5.1963,17.5544,3.69674e-314,17.5544
5.1964,17.5544,3.49504e-314,17.5544
5.1965,17.5544,3.30434e-314,17.5544
5.1966,17.5544,3.12403e-314,17.5544
5.1967,17.5544,2.95355e-314,17.5544
5.1968,17.5544,2.79237e-314,17.5544
5.1969,17.5544,2.63997e-314,17.5544
5.197,17.5544,2.49588e-314,17.5544
5.1971,17.5544,2.35965e-314,17.5544
5.1972,17.5544,2.23085e-314,17.5544
5.1973,17.5544,2.10907e-314,17.5544
5.1974,17.5544,1.99394e-314,17.5544
5.1975,17.5544,1.88508e-314,17.5544
5.1976,17.5544,1.78216e-314,17.5544
5.1977,17.5544,1.68485e-314,17.5544
5.1978,17.5544,1.59285e-314,17.5544
5.1979,17.5544,1.50587e-314,17.5544
5.198,17.5544,1.42364e-314,17.5544
5.1981,17.5544,1.34589e-314,17.5544
5.1982,17.5544,1.27238e-314,17.5544
5.1983,17.5544,1.20288e-314,17.5544
5.1984,17.5544,1.13718e-314,17.5544
5.1985,17.5544,1.07506e-314,17.5544
5.1986,17.5544,1.01633e-314,17.5544
5.1987,17.5544,9.6081e-315,17.5544
5.1988,17.5544,9.08317e-315,17.5544
5.1989,17.5544,8.58689e-315,17.5544
5.199,17.5544,8.1177e-315,17.5544
5.1991,17.5544,7.67412e-315,17.5544
5.1992,17.5544,7.25476e-315,17.5544
5.1993,17.5544,6.85829e-315,17.5544
5.1994,17.5544,6.48346e-315,17.5544
5.1995,17.5544,6.1291e-315,17.5544
5.1996,17.5544,5.79409e-315,17.5544
5.1997,17.5544,5.47738e-315,17.5544
5.1998,17.5544,5.17795e-315,17.5544
5.1999,17.5544,4.89489e-315,17.5544
5.2,17.5544,4.62728e-315,17.5544
5.2001,17.5544,4.37429e-315,17.5544
5.2002,17.5544,4.13511e-315,17.5544
5.2003,17.5544,3.909e-315,17.5544
5.2004,17.5544,3.69525e-315,17.5544
5.2005,17.5544,3.49317e-315,17.5544
5.2006,17.5544,3.30213e-315,17.5544
5.2007,17.5544,3.12152e-315,17.5544
5.2008,17.5544,2.95079e-315,17.5544
5.2009,17.5544,2.78938e-315,17.5544
5.201,17.5544,2.6368e-315,17.5544
5.2011,17.5544,2.49256e-315,17.5544
5.2012,17.5544,2.3562e-315,17.5544
5.2013,17.5544,2.22728e-315,17.5544
5.2014,17.5544,2.10542e-315,17.5544
5.2015,17.5544,1.99022e-315,17.5544
5.2016,17.5544,1.88132e-315,17.5544
5.2017,17.5544,1.77836e-315,17.5544
5.2018,17.5544,1.68104e-315,17.5544
5.2019,17.5544,1.58904e-315,17.5544
5.202,17.5544,1.50206e-315,17.5544
5.2021,17.5544,1.41985e-315,17.5544
5.2022,17.5544,1.34213e-315,17.5544
5.2023,17.5544,1.26866e-315,17.5544
5.2024,17.5544,1.19921e-315,17.5544
5.2025,17.5544,1.13355e-315,17.5544
5.2026,17.5544,1.07149e-315,17.5544
5.2027,17.5544,1.01282e-315,17.5544
5.2028,17.5544,9.57359e-316,17.5544
5.2029,17.5544,9.04938e-316,17.5544
5.203,17.5544,8.55383e-316,17.5544
5.2031,17.5544,8.08535e-316,17.5544
5.2032,17.5544,7.64251e-316,17.5544
5.2033,17.5544,7.2239e-316,17.5544
5.2034,17.5544,6.82817e-316,17.5544
5.2035,17.5544,6.45413e-316,17.5544
5.2036,17.5544,6.1006e-316,17.5544
5.2037,17.5544,5.76638e-316,17.5544
5.2038,17.5544,5.45046e-316,17.5544
5.2039,17.5544,5.15179e-316,17.5544
5.204,17.5544,4.86951e-316,17.5544
5.2041,17.5544,4.60267e-316,17.5544
5.2042,17.5544,4.35048e-316,17.5544
5.2043,17.5544,4.11206e-316,17.5544
5.2044,17.5544,3.88672e-316,17.5544
5.2045,17.5544,3.67364e-316,17.5544
5.2046,17.5544,3.47228e-316,17.5544
5.2047,17.5544,3.28193e-316,17.5544
5.2048,17.5544,3.10204e-316,17.5544
5.2049,17.5544,2.93196e-316,17.5544
5.205,17.5544,2.77122e-316,17.5544
5.2051,17.5544,2.61928e-316,17.5544
5.2052,17.5544,2.47565e-316,17.5544
5.2053,17.5544,2.33995e-316,17.5544
5.2054,17.5544,2.2116e-316,17.5544
5.2055,17.5544,2.09031e-316,17.5544
5.2056,17.5544,1.97567e-316,17.5544
5.2057,17.5544,1.86736e-316,17.5544
5.2058,17.5544,1.76492e-316,17.5544
5.2059,17.5544,1.66809e-316,17.5544
5.206,17.5544,1.57658e-316,17.5544
5.2061,17.5544,1.49014e-316,17.5544
5.2062,17.5544,1.40836e-316,17.5544
5.2063,17.5544,1.33111e-316,17.5544
5.2064,17.5544,1.25805e-316,17.5544
5.2065,17.5544,1.18903e-316,17.5544
5.2066,17.5544,1.12381e-316,17.5544
5.2067,17.5544,1.06208e-316,17.5544
5.2068,17.5544,1.00384e-316,17.5544
5.2069,17.5544,9.48759e-317,17.5544
5.207,17.5544,8.96693e-317,17.5544
5.2071,17.5544,8.47479e-317,17.5544
5.2072,17.5544,8.00958e-317,17.5544
5.2073,17.5544,7.56973e-317,17.5544
5.2074,17.5544,7.15364e-317,17.5544
5.2075,17.5544,6.76132e-317,17.5544
5.2076,17.5544,6.3904e-317,17.5544
5.2077,17.5544,6.03928e-317,17.5544
5.2078,17.5544,5.70718e-317,17.5544
5.2079,17.5544,5.39409e-317,17.5544
5.208,17.5544,5.09765e-317,17.5544
5.2081,17.5544,4.81784e-317,17.5544
5.2082,17.5544,4.55309e-317,17.5544
5.2083,17.5544,4.30339e-317,17.5544
5.2084,17.5544,4.06717e-317,17.5544
5.2085,17.5544,3.84363e-317,17.5544
5.2086,17.5544,3.63197e-317,17.5544
5.2087,17.5544,3.43299e-317,17.5544
5.2088,17.5544,3.24431e-317,17.5544
5.2089,17.5544,3.06594e-317,17.5544
5.209,17.5544,2.89707e-317,17.5544
5.2091,17.5544,2.73851e-317,17.5544
5.2092,17.5544,2.58788e-317,17.5544
5.2093,17.5544,2.44517e-317,17.5544
5.2094,17.5544,2.31117e-317,17.5544
5.2095,17.5544,2.18432e-317,17.5544
5.2096,17.5544,2.0638e-317,17.5544
5.2097,17.5544,1.95041e-317,17.5544
5.2098,17.5544,1.84337e-317,17.5544
5.2099,17.5544,1.74188e-317,17.5544
5.21,17.5544,1.64593e-317,17.5544
5.2101,17.5544,1.55553e-317,17.5544
5.2102,17.5544,1.46989e-317,17.5544
5.2103,17.5544,1.38901e-317,17.5544
5.2104,17.5544,1.31288e-317,17.5544
5.2105,17.5544,1.24071e-317,17.5544
5.2106,17.5544,1.17251e-317,17.5544
5.2107,17.5544,1.10828e-317,17.5544
5.2108,17.5544,1.04721e-317,17.5544
5.2109,17.5544,9.89315e-318,17.5544
5.211,17.5544,9.35384e-318,17.5544
5.2111,17.5544,8.83833e-318,17.5544
5.2112,17.5544,8.34659e-318,17.5544
5.2113,17.5544,7.8945e-318,17.5544
5.2114,17.5544,7.45826e-318,17.5544
5.2115,17.5544,7.04581e-318,17.5544
5.2116,17.5544,6.65715e-318,17.5544
5.2117,17.5544,6.29228e-318,17.5544
5.2118,17.5544,5.94326e-318,17.5544
5.2119,17.5544,5.61804e-318,17.5544
5.212,17.5544,5.30867e-318,17.5544
5.2121,17.5544,5.01517e-318,17.5544
5.2122,17.5544,4.73752e-318,17.5544
5.2123,17.5544,4.48367e-318,17.5544
5.2124,17.5544,4.2298e-318,17.5544
5.2125,17.5544,3.99974e-318,17.5544
5.2126,17.5544,3.77761e-318,17.5544
5.2127,17.5544,3.57133e-318,17.5544
5.2128,17.5544,3.37299e-318,17.5544
5.2129,17.5544,3.19051e-318,17.5544
5.213,17.5544,3.01597e-318,17.5544
5.2131,17.5544,2.84935e-318,17.5544
5.2132,17.5544,2.69066e-318,17.5544
5.2133,17.5544,2.53991e-318,17.5544
5.2134,17.5544,2.40502e-318,17.5544
5.2135,17.5544,2.27013e-318,17.5544
5.2136,17.5544,2.14317e-318,17.5544
5.2137,17.5544,2.02414e-318,17.5544
5.2138,17.5544,1.91305e-318,17.5544
5.2139,17.5544,1.80989e-318,17.5544
5.214,17.5544,1.70673e-318,17.5544
5.2141,17.5544,1.61944e-318,17.5544
5.2142,17.5544,1.52421e-318,17.5544
5.2143,17.5544,1.44485e-318,17.5544
5.2144,17.5544,1.36549e-318,17.5544
5.2145,17.5544,1.28612e-318,17.5544
5.2146,17.5544,1.21469e-318,17.5544
5.2147,17.5544,1.1512e-318,17.5544
5.2148,17.5544,1.08771e-318,17.5544
5.2149,17.5544,1.02421e-318,17.5544
5.215,17.5544,9.68655e-319,17.5544
5.2151,17.5544,9.13093e-319,17.5544
5.2152,17.5544,8.6547e-319,17.5544
5.2153,17.5544,8.17847e-319,17.5544
5.2154,17.5544,7.70219e-319,17.5544
5.2155,17.5544,7.3053e-319,17.5544
5.2156,17.5544,6.90842e-319,17.5544
5.2157,17.5544,6.51149e-319,17.5544
5.2158,17.5544,6.194e-319,17.5544
5.2159,17.5544,5.79707e-319,17.5544
5.216,17.5544,5.47953e-319,17.5544
5.2161,17.5544,5.16195e-319,17.5544
5.2162,17.5544,4.92381e-319,17.5544
5.2163,17.5544,4.60622e-319,17.5544
5.2164,17.5544,4.36808e-319,17.5544
5.2165,17.5544,4.12989e-319,17.5544
5.2166,17.5544,3.89171e-319,17.5544
5.2167,17.5544,3.73291e-319,17.5544
5.2168,17.5544,3.49472e-319,17.5544
5.2169,17.5544,3.33593e-319,17.5544
5.217,17.5544,3.09769e-319,17.5544
5.2171,17.5544,2.9389e-319,17.5544
5.2172,17.5544,2.78011e-319,17.5544
5.2173,17.5544,2.62131e-319,17.5544
5.2174,17.5544,2.46247e-319,17.5544
5.2175,17.5544,2.38308e-319,17.5544
5.2176,17.5544,2.22423e-319,17.5544
5.2177,17.5544,2.06544e-319,17.5544
5.2178,17.5544,1.986e-319,17.5544
5.2179,17.5544,1.9066e-319,17.5544
5.218,17.5544,1.74776e-319,17.5544
5.2181,17.5544,1.66836e-319,17.5544
5.2182,17.5544,1.58892e-319,17.5544
5.2183,17.5544,1.50952e-319,17.5544
5.2184,17.5544,1.43007e-319,17.5544
5.2185,17.5544,1.35068e-319,17.5544
5.2186,17.5544,1.27123e-319,17.5544
